timestamp,pod_ip,running,waiting
1784072590.7,10.100.2.7,0,0
1784072590.7,10.100.2.6,0,0
1784072590.7,10.100.18.9,0,0
1784072592.7,10.100.2.7,0,0
1784072592.7,10.100.2.6,0,0
1784072592.7,10.100.18.9,0,0
1784072594.8,10.100.2.7,0,0
1784072594.8,10.100.2.6,0,0
1784072594.8,10.100.18.9,0,0
1784072596.8,10.100.2.7,0,0
1784072596.8,10.100.2.6,0,0
1784072596.8,10.100.18.9,0,0
1784072598.8,10.100.2.7,0,0
1784072598.8,10.100.2.6,0,0
1784072598.8,10.100.18.9,0,0
1784072600.8,10.100.2.7,0,0
1784072600.8,10.100.2.6,0,0
1784072600.8,10.100.18.9,0,0
1784072602.8,10.100.2.7,0,0
1784072602.8,10.100.2.6,0,0
1784072602.8,10.100.18.9,0,0
1784072604.8,10.100.2.7,0,0
1784072604.8,10.100.2.6,0,0
1784072604.8,10.100.18.9,0,0
1784072606.8,10.100.2.7,0,0
1784072606.8,10.100.2.6,0,0
1784072606.8,10.100.18.9,0,0
1784072608.8,10.100.2.7,0,0
1784072608.8,10.100.2.6,0,0
1784072608.8,10.100.18.9,0,0
1784072610.9,10.100.2.7,0,0
1784072610.9,10.100.2.6,0,0
1784072610.9,10.100.18.9,0,0
1784072612.9,10.100.2.7,0,0
1784072612.9,10.100.2.6,0,0
1784072612.9,10.100.18.9,0,0
1784072614.9,10.100.2.7,0,0
1784072614.9,10.100.2.6,0,0
1784072614.9,10.100.18.9,0,0
1784072616.9,10.100.2.7,0,0
1784072616.9,10.100.2.6,0,0
1784072616.9,10.100.18.9,0,0
1784072618.9,10.100.2.7,0,0
1784072618.9,10.100.2.6,0,0
1784072618.9,10.100.18.9,1,0
1784072621.0,10.100.2.7,0,0
1784072621.0,10.100.2.6,0,0
1784072621.0,10.100.18.9,1,0
1784072623.0,10.100.2.7,0,0
1784072623.0,10.100.2.6,0,0
1784072623.0,10.100.18.9,1,0
1784072625.0,10.100.2.7,0,0
1784072625.0,10.100.2.6,0,0
1784072625.0,10.100.18.9,1,0
1784072627.0,10.100.2.7,0,0
1784072627.0,10.100.2.6,0,0
1784072627.0,10.100.18.9,1,0
1784072629.0,10.100.2.7,0,0
1784072629.0,10.100.2.6,0,0
1784072629.0,10.100.18.9,1,0
1784072631.0,10.100.2.7,0,0
1784072631.0,10.100.2.6,0,0
1784072631.0,10.100.18.9,1,0
1784072633.1,10.100.2.7,0,0
1784072633.1,10.100.2.6,1,0
1784072633.1,10.100.18.9,1,0
1784072635.1,10.100.2.7,0,0
1784072635.1,10.100.2.6,1,0
1784072635.1,10.100.18.9,1,0
1784072637.1,10.100.2.7,0,0
1784072637.1,10.100.2.6,1,0
1784072637.1,10.100.18.9,1,0
1784072639.1,10.100.2.7,0,0
1784072639.1,10.100.2.6,1,0
1784072639.1,10.100.18.9,0,0
1784072641.1,10.100.2.7,0,0
1784072641.1,10.100.2.6,0,0
1784072641.1,10.100.18.9,0,0
1784072643.1,10.100.2.7,0,0
1784072643.1,10.100.2.6,0,0
1784072643.1,10.100.18.9,0,0
1784072645.1,10.100.2.7,0,0
1784072645.1,10.100.2.6,0,0
1784072645.1,10.100.18.9,0,0
1784072647.1,10.100.2.7,0,0
1784072647.1,10.100.2.6,0,0
1784072647.1,10.100.18.9,0,0
1784072649.2,10.100.2.7,0,0
1784072649.2,10.100.2.6,0,0
1784072649.2,10.100.18.9,0,0
1784072651.2,10.100.2.7,0,0
1784072651.2,10.100.2.6,0,0
1784072651.2,10.100.18.9,1,0
1784072653.2,10.100.2.7,0,0
1784072653.2,10.100.2.6,1,0
1784072653.2,10.100.18.9,1,0
1784072655.2,10.100.2.7,0,0
1784072655.2,10.100.2.6,0,0
1784072655.2,10.100.18.9,0,0
1784072657.2,10.100.2.7,0,0
1784072657.2,10.100.2.6,0,0
1784072657.2,10.100.18.9,0,0
1784072659.2,10.100.2.7,0,0
1784072659.2,10.100.2.6,1,0
1784072659.2,10.100.18.9,0,0
1784072661.2,10.100.2.7,0,0
1784072661.2,10.100.2.6,1,0
1784072661.2,10.100.18.9,0,0
1784072663.3,10.100.2.7,0,0
1784072663.3,10.100.2.6,1,0
1784072663.3,10.100.18.9,0,0
1784072665.3,10.100.2.7,0,0
1784072665.3,10.100.2.6,3,0
1784072665.3,10.100.18.9,0,0
1784072667.3,10.100.2.7,1,0
1784072667.3,10.100.2.6,3,0
1784072667.3,10.100.18.9,0,0
1784072669.3,10.100.2.7,1,0
1784072669.3,10.100.2.6,3,0
1784072669.3,10.100.18.9,0,0
1784072671.3,10.100.2.7,1,0
1784072671.3,10.100.2.6,3,0
1784072671.3,10.100.18.9,2,0
1784072673.4,10.100.2.7,1,0
1784072673.4,10.100.2.6,3,0
1784072673.4,10.100.18.9,2,0
1784072675.4,10.100.2.7,0,0
1784072675.4,10.100.2.6,3,0
1784072675.4,10.100.18.9,1,0
1784072677.4,10.100.2.7,0,0
1784072677.4,10.100.2.6,3,0
1784072677.4,10.100.18.9,1,0
1784072679.4,10.100.2.7,0,0
1784072679.4,10.100.2.6,3,0
1784072679.4,10.100.18.9,1,0
1784072681.4,10.100.2.7,0,0
1784072681.4,10.100.2.6,3,0
1784072681.4,10.100.18.9,1,0
1784072683.4,10.100.2.7,0,0
