timestamp,pod_ip,running,waiting
1784072974.7,10.100.2.7,0,0
1784072974.7,10.100.2.6,0,0
1784072974.7,10.100.18.9,0,0
1784072976.8,10.100.2.7,0,0
1784072976.8,10.100.2.6,0,0
1784072976.8,10.100.18.9,0,0
1784072978.8,10.100.2.7,0,0
1784072978.8,10.100.2.6,0,0
1784072978.8,10.100.18.9,0,0
1784072980.8,10.100.2.7,0,0
1784072980.8,10.100.2.6,0,0
1784072980.8,10.100.18.9,0,0
1784072982.8,10.100.2.7,0,0
1784072982.8,10.100.2.6,0,0
1784072982.8,10.100.18.9,0,0
1784072984.9,10.100.2.7,0,0
1784072984.9,10.100.2.6,0,0
1784072984.9,10.100.18.9,0,0
1784072986.9,10.100.2.7,0,0
1784072986.9,10.100.2.6,0,0
1784072986.9,10.100.18.9,0,0
1784072988.9,10.100.2.7,0,0
1784072988.9,10.100.2.6,0,0
1784072988.9,10.100.18.9,0,0
1784072990.9,10.100.2.7,0,0
1784072990.9,10.100.2.6,0,0
1784072990.9,10.100.18.9,0,0
1784072992.9,10.100.2.7,0,0
1784072992.9,10.100.2.6,0,0
1784072992.9,10.100.18.9,0,0
1784072994.9,10.100.2.7,0,0
1784072994.9,10.100.2.6,0,0
1784072994.9,10.100.18.9,0,0
1784072996.9,10.100.2.7,0,0
1784072996.9,10.100.2.6,0,0
1784072996.9,10.100.18.9,0,0
1784072999.0,10.100.2.7,0,0
1784072999.0,10.100.2.6,0,0
1784072999.0,10.100.18.9,0,0
1784073001.0,10.100.2.7,0,0
1784073001.0,10.100.2.6,0,0
1784073001.0,10.100.18.9,0,0
1784073003.0,10.100.2.7,0,0
1784073003.0,10.100.2.6,0,0
1784073003.0,10.100.18.9,0,0
1784073005.0,10.100.2.7,0,0
1784073005.0,10.100.2.6,0,0
1784073005.0,10.100.18.9,0,0
1784073007.0,10.100.2.7,0,0
1784073007.0,10.100.2.6,0,0
1784073007.0,10.100.18.9,0,0
1784073009.0,10.100.2.7,0,0
1784073009.0,10.100.2.6,0,0
1784073009.0,10.100.18.9,0,0
1784073011.0,10.100.2.7,0,0
1784073011.0,10.100.2.6,0,0
1784073011.0,10.100.18.9,0,0
1784073013.0,10.100.2.7,0,0
1784073013.0,10.100.2.6,0,0
1784073013.0,10.100.18.9,0,0
1784073015.1,10.100.2.7,0,0
1784073015.1,10.100.2.6,0,0
1784073015.1,10.100.18.9,0,0
1784073017.1,10.100.2.7,0,0
1784073017.1,10.100.2.6,0,0
1784073017.1,10.100.18.9,0,0
1784073019.1,10.100.2.7,0,0
1784073019.1,10.100.2.6,0,0
1784073019.1,10.100.18.9,0,0
1784073021.1,10.100.2.7,0,0
1784073021.1,10.100.2.6,0,0
1784073021.1,10.100.18.9,0,0
1784073023.1,10.100.2.7,0,0
1784073023.1,10.100.2.6,1,0
1784073023.1,10.100.18.9,0,0
1784073025.1,10.100.2.7,0,0
1784073025.1,10.100.2.6,0,0
1784073025.1,10.100.18.9,0,0
1784073027.1,10.100.2.7,0,0
1784073027.1,10.100.2.6,0,0
1784073027.1,10.100.18.9,0,0
1784073029.2,10.100.2.7,0,0
