timestamp,pod_ip,running,waiting
1784073296.0,10.100.2.7,0,0
1784073296.0,10.100.2.6,0,0
1784073296.0,10.100.18.9,0,0
1784073298.1,10.100.2.7,0,0
1784073298.1,10.100.2.6,0,0
1784073298.1,10.100.18.9,0,0
1784073300.1,10.100.2.7,0,0
1784073300.1,10.100.2.6,0,0
1784073300.1,10.100.18.9,0,0
1784073302.1,10.100.2.7,0,0
1784073302.1,10.100.2.6,0,0
1784073302.1,10.100.18.9,0,0
1784073304.1,10.100.2.7,0,0
1784073304.1,10.100.2.6,0,0
1784073304.1,10.100.18.9,0,0
1784073306.1,10.100.2.7,0,0
1784073306.1,10.100.2.6,0,0
1784073306.1,10.100.18.9,0,0
1784073308.1,10.100.2.7,0,0
1784073308.1,10.100.2.6,0,0
1784073308.1,10.100.18.9,0,0
1784073310.1,10.100.2.7,0,0
1784073310.1,10.100.2.6,0,0
1784073310.1,10.100.18.9,0,0
1784073312.2,10.100.2.7,0,0
1784073312.2,10.100.2.6,0,0
1784073312.2,10.100.18.9,0,0
1784073314.2,10.100.2.7,0,0
1784073314.2,10.100.2.6,0,0
1784073314.2,10.100.18.9,0,0
1784073316.2,10.100.2.7,0,0
1784073316.2,10.100.2.6,0,0
1784073316.2,10.100.18.9,0,0
1784073318.2,10.100.2.7,0,0
1784073318.2,10.100.2.6,0,0
1784073318.2,10.100.18.9,0,0
1784073320.2,10.100.2.7,0,0
1784073320.2,10.100.2.6,0,0
1784073320.2,10.100.18.9,0,0
1784073322.2,10.100.2.7,0,0
1784073322.2,10.100.2.6,0,0
1784073322.2,10.100.18.9,0,0
1784073324.2,10.100.2.7,0,0
1784073324.2,10.100.2.6,0,0
1784073324.2,10.100.18.9,0,0
1784073326.2,10.100.2.7,0,0
1784073326.2,10.100.2.6,0,0
1784073326.2,10.100.18.9,0,0
1784073328.3,10.100.2.7,0,0
1784073328.3,10.100.2.6,0,0
1784073328.3,10.100.18.9,0,0
1784073330.3,10.100.2.7,0,0
1784073330.3,10.100.2.6,0,0
1784073330.3,10.100.18.9,1,0
1784073332.3,10.100.2.7,0,0
1784073332.3,10.100.2.6,0,0
1784073332.3,10.100.18.9,0,0
1784073334.3,10.100.2.7,0,0
1784073334.3,10.100.2.6,0,0
1784073334.3,10.100.18.9,0,0
1784073336.3,10.100.2.7,0,0
1784073336.3,10.100.2.6,0,0
1784073336.3,10.100.18.9,0,0
1784073338.4,10.100.2.7,0,0
1784073338.4,10.100.2.6,0,0
1784073338.4,10.100.18.9,0,0
1784073340.4,10.100.2.7,0,0
1784073340.4,10.100.2.6,0,0
