timestamp,pod_ip,running,waiting
1784075406.6,10.100.2.7,0,0
1784075406.6,10.100.2.6,0,0
1784075406.6,10.100.18.9,0,0
1784075408.6,10.100.2.7,0,0
1784075408.6,10.100.2.6,0,0
1784075408.6,10.100.18.9,0,0
1784075410.6,10.100.2.7,0,0
1784075410.6,10.100.2.6,0,0
1784075410.6,10.100.18.9,0,0
1784075412.6,10.100.2.7,0,0
1784075412.6,10.100.2.6,0,0
1784075412.6,10.100.18.9,0,0
1784075414.6,10.100.2.7,0,0
1784075414.6,10.100.2.6,0,0
1784075414.6,10.100.18.9,0,0
1784075416.6,10.100.2.7,0,0
1784075416.6,10.100.2.6,0,0
1784075416.6,10.100.18.9,0,0
1784075418.7,10.100.2.7,0,0
1784075418.7,10.100.2.6,0,0
1784075418.7,10.100.18.9,0,0
1784075420.7,10.100.2.7,0,0
1784075420.7,10.100.2.6,0,0
1784075420.7,10.100.18.9,0,0
1784075422.7,10.100.2.7,0,0
1784075422.7,10.100.2.6,0,0
1784075422.7,10.100.18.9,0,0
1784075424.7,10.100.2.7,0,0
1784075424.7,10.100.2.6,0,0
1784075424.7,10.100.18.9,0,0
1784075426.7,10.100.2.7,0,0
1784075426.7,10.100.2.6,0,0
1784075426.7,10.100.18.9,0,0
1784075428.7,10.100.2.7,0,0
1784075428.7,10.100.2.6,0,0
1784075428.7,10.100.18.9,0,0
1784075430.7,10.100.2.7,0,0
1784075430.7,10.100.2.6,0,0
1784075430.7,10.100.18.9,0,0
1784075432.8,10.100.2.7,0,0
1784075432.8,10.100.2.6,0,0
1784075432.8,10.100.18.9,0,0
1784075434.8,10.100.2.7,0,0
1784075434.8,10.100.2.6,0,0
1784075434.8,10.100.18.9,2,0
1784075436.8,10.100.2.7,0,0
1784075436.8,10.100.2.6,0,0
1784075436.8,10.100.18.9,2,0
1784075438.8,10.100.2.7,0,0
1784075438.8,10.100.2.6,0,0
1784075438.8,10.100.18.9,3,0
1784075440.8,10.100.2.7,0,0
1784075440.8,10.100.2.6,0,0
1784075440.8,10.100.18.9,3,0
1784075442.8,10.100.2.7,0,0
1784075442.8,10.100.2.6,0,0
1784075442.8,10.100.18.9,4,0
1784075444.8,10.100.2.7,0,0
1784075444.8,10.100.2.6,0,0
