timestamp,pod_ip,running,waiting
1784061430.3,10.100.2.6,0,0
1784061430.3,10.100.18.9,0,0
1784061432.3,10.100.2.6,0,0
1784061432.3,10.100.18.9,0,0
1784061434.3,10.100.2.6,0,0
1784061434.3,10.100.18.9,0,0
1784061436.3,10.100.2.6,0,0
1784061436.3,10.100.18.9,0,0
1784061438.3,10.100.2.6,0,0
1784061438.3,10.100.18.9,0,0
1784061440.3,10.100.2.6,0,0
1784061440.3,10.100.18.9,0,0
1784061442.4,10.100.2.6,0,0
1784061442.4,10.100.18.9,0,0
1784061444.4,10.100.2.6,0,0
1784061444.4,10.100.18.9,0,0
1784061446.4,10.100.2.6,0,0
1784061446.4,10.100.18.9,0,0
1784061448.4,10.100.2.6,0,0
1784061448.4,10.100.18.9,0,0
1784061450.4,10.100.2.6,0,0
1784061450.4,10.100.18.9,0,0
1784061452.4,10.100.2.6,0,0
1784061452.4,10.100.18.9,0,0
1784061454.4,10.100.2.6,0,0
1784061454.4,10.100.18.9,0,0
1784061456.4,10.100.2.6,0,0
1784061456.4,10.100.18.9,0,0
1784061458.4,10.100.2.6,0,0
1784061458.4,10.100.18.9,0,0
1784061460.4,10.100.2.6,0,0
1784061460.4,10.100.18.9,0,0
1784061462.4,10.100.2.6,0,0
1784061462.4,10.100.18.9,0,0
1784061464.5,10.100.2.6,0,0
1784061464.5,10.100.18.9,0,0
1784061466.5,10.100.2.6,0,0
1784061466.5,10.100.18.9,0,0
1784061468.5,10.100.2.6,1,0
1784061468.5,10.100.18.9,0,0
1784061470.5,10.100.2.6,1,0
1784061470.5,10.100.18.9,0,0
1784061472.5,10.100.2.6,1,0
1784061472.5,10.100.18.9,0,0
1784061474.5,10.100.2.6,1,0
1784061474.5,10.100.18.9,0,0
1784061476.5,10.100.2.6,1,0
1784061476.5,10.100.18.9,0,0
1784061478.5,10.100.2.6,1,0
1784061478.5,10.100.18.9,0,0
1784061480.5,10.100.2.6,1,0
1784061480.5,10.100.18.9,0,0
1784061482.5,10.100.2.6,1,0
1784061482.5,10.100.18.9,0,0
1784061484.6,10.100.2.6,1,0
1784061484.6,10.100.18.9,0,0
1784061486.6,10.100.2.6,1,0
1784061486.6,10.100.18.9,0,0
1784061488.6,10.100.2.6,1,0
1784061488.6,10.100.18.9,0,0
1784061490.6,10.100.2.6,1,0
1784061490.6,10.100.18.9,0,0
1784061492.6,10.100.2.6,1,0
1784061492.6,10.100.18.9,0,0
1784061494.6,10.100.2.6,2,0
1784061494.6,10.100.18.9,0,0
1784061496.6,10.100.2.6,1,0
1784061496.6,10.100.18.9,0,0
1784061498.6,10.100.2.6,0,0
1784061498.6,10.100.18.9,0,0
1784061500.6,10.100.2.6,0,0
1784061500.6,10.100.18.9,0,0
1784061502.6,10.100.2.6,0,0
1784061502.6,10.100.18.9,0,0
1784061504.6,10.100.2.6,0,0
1784061504.6,10.100.18.9,0,0
1784061506.7,10.100.2.6,0,0
1784061506.7,10.100.18.9,0,0
1784061508.7,10.100.2.6,0,0
