timestamp,pod_ip,running,waiting
1784062412.5,10.100.2.6,0,0
1784062412.5,10.100.18.9,0,0
1784062414.6,10.100.2.6,0,0
1784062414.6,10.100.18.9,0,0
1784062416.6,10.100.2.6,0,0
1784062416.6,10.100.18.9,0,0
1784062418.6,10.100.2.6,0,0
1784062418.6,10.100.18.9,0,0
1784062420.6,10.100.2.6,0,0
1784062420.6,10.100.18.9,0,0
1784062422.6,10.100.2.6,0,0
1784062422.6,10.100.18.9,0,0
1784062424.6,10.100.2.6,0,0
1784062424.6,10.100.18.9,0,0
1784062426.6,10.100.2.6,0,0
1784062426.6,10.100.18.9,0,0
1784062428.6,10.100.2.6,0,0
1784062428.6,10.100.18.9,0,0
1784062430.6,10.100.2.6,0,0
1784062430.6,10.100.18.9,0,0
1784062432.6,10.100.2.6,0,0
1784062432.6,10.100.18.9,0,0
1784062434.7,10.100.2.6,0,0
1784062434.7,10.100.18.9,0,0
1784062436.7,10.100.2.6,0,0
1784062436.7,10.100.18.9,0,0
1784062438.7,10.100.2.6,0,0
1784062438.7,10.100.18.9,0,0
1784062440.7,10.100.2.6,0,0
1784062440.7,10.100.18.9,0,0
1784062442.7,10.100.2.6,0,0
1784062442.7,10.100.18.9,0,0
1784062444.7,10.100.2.6,0,0
1784062444.7,10.100.18.9,0,0
1784062446.7,10.100.2.6,0,0
1784062446.7,10.100.18.9,0,0
1784062448.7,10.100.2.6,0,0
1784062448.7,10.100.18.9,0,0
1784062450.7,10.100.2.6,0,0
1784062450.7,10.100.18.9,0,0
1784062452.7,10.100.2.6,0,0
1784062452.7,10.100.18.9,0,0
1784062454.7,10.100.2.6,0,0
1784062454.7,10.100.18.9,0,0
1784062456.8,10.100.2.6,0,0
1784062456.8,10.100.18.9,0,0
1784062458.8,10.100.2.6,0,0
1784062458.8,10.100.18.9,0,0
1784062460.8,10.100.2.6,0,0
1784062460.8,10.100.18.9,0,0
1784062462.8,10.100.2.6,0,0
1784062462.8,10.100.18.9,0,0
1784062464.8,10.100.2.6,0,0
1784062464.8,10.100.18.9,0,0
1784062466.8,10.100.2.6,0,0
1784062466.8,10.100.18.9,0,0
1784062468.8,10.100.2.6,0,0
1784062468.8,10.100.18.9,0,0
1784062470.8,10.100.2.6,0,0
1784062470.8,10.100.18.9,0,0
1784062472.8,10.100.2.6,0,0
1784062472.8,10.100.18.9,0,0
1784062474.8,10.100.2.6,1,0
1784062474.8,10.100.18.9,0,0
1784062476.8,10.100.2.6,0,0
1784062476.8,10.100.18.9,0,0
1784062478.9,10.100.2.6,0,0
1784062478.9,10.100.18.9,0,0
1784062480.9,10.100.2.6,0,0
1784062480.9,10.100.18.9,0,0
1784062482.9,10.100.2.6,0,0
1784062482.9,10.100.18.9,0,0
1784062484.9,10.100.2.6,0,0
1784062484.9,10.100.18.9,0,0
1784062486.9,10.100.2.6,0,0
1784062486.9,10.100.18.9,0,0
1784062488.9,10.100.2.6,0,0
1784062488.9,10.100.18.9,0,0
1784062490.9,10.100.2.6,0,0
1784062490.9,10.100.18.9,0,0
1784062492.9,10.100.2.6,0,0
1784062492.9,10.100.18.9,0,0
1784062494.9,10.100.2.6,0,0
1784062494.9,10.100.18.9,0,0
1784062496.9,10.100.2.6,0,0
1784062496.9,10.100.18.9,0,0
1784062498.9,10.100.2.6,0,0
1784062498.9,10.100.18.9,0,0
1784062501.0,10.100.2.6,0,0
1784062501.0,10.100.18.9,0,0
1784062503.0,10.100.2.6,0,0
1784062503.0,10.100.18.9,0,0
1784062505.0,10.100.2.6,0,0
1784062505.0,10.100.18.9,0,0
1784062507.0,10.100.2.6,0,0
1784062507.0,10.100.18.9,0,0
1784062509.0,10.100.2.6,0,0
1784062509.0,10.100.18.9,0,0
1784062511.0,10.100.2.6,0,0
1784062511.0,10.100.18.9,0,0
1784062513.0,10.100.2.6,0,0
1784062513.0,10.100.18.9,0,0
1784062515.0,10.100.2.6,0,0
1784062515.0,10.100.18.9,0,0
1784062517.0,10.100.2.6,0,0
1784062517.0,10.100.18.9,0,0
1784062519.0,10.100.2.6,0,0
1784062519.0,10.100.18.9,0,0
1784062521.0,10.100.2.6,0,0
1784062521.0,10.100.18.9,0,0
1784062523.0,10.100.2.6,0,0
1784062523.0,10.100.18.9,0,0
1784062525.1,10.100.2.6,0,0
1784062525.1,10.100.18.9,0,0
1784062527.1,10.100.2.6,0,0
1784062527.1,10.100.18.9,0,0
1784062529.1,10.100.2.6,0,0
1784062529.1,10.100.18.9,0,0
1784062531.1,10.100.2.6,0,0
1784062531.1,10.100.18.9,0,0
1784062533.1,10.100.2.6,0,0
1784062533.1,10.100.18.9,0,0
1784062535.1,10.100.2.6,0,0
1784062535.1,10.100.18.9,0,0
1784062537.1,10.100.2.6,0,0
1784062537.1,10.100.18.9,0,0
1784062539.1,10.100.2.6,0,0
1784062539.1,10.100.18.9,0,0
1784062541.1,10.100.2.6,0,0
1784062541.1,10.100.18.9,1,0
1784062543.1,10.100.2.6,0,0
1784062543.1,10.100.18.9,1,0
1784062545.2,10.100.2.6,0,0
1784062545.2,10.100.18.9,0,0
1784062547.2,10.100.2.6,0,0
1784062547.2,10.100.18.9,0,0
1784062549.2,10.100.2.6,0,0
1784062549.2,10.100.18.9,0,0
1784062551.2,10.100.2.6,0,0
1784062551.2,10.100.18.9,0,0
1784062553.2,10.100.2.6,0,0
1784062553.2,10.100.18.9,0,0
1784062555.2,10.100.2.6,0,0
1784062555.2,10.100.18.9,0,0
1784062557.2,10.100.2.6,0,0
1784062557.2,10.100.18.9,0,0
1784062559.2,10.100.2.6,0,0
1784062559.2,10.100.18.9,0,0
1784062561.2,10.100.2.6,0,0
1784062561.2,10.100.18.9,0,0
1784062563.2,10.100.2.6,0,0
1784062563.2,10.100.18.9,0,0
1784062565.2,10.100.2.6,0,0
1784062565.2,10.100.18.9,0,0
1784062567.3,10.100.2.6,0,0
1784062567.3,10.100.18.9,0,0
1784062569.3,10.100.2.6,0,0
1784062569.3,10.100.18.9,0,0
1784062571.3,10.100.2.6,0,0
1784062571.3,10.100.18.9,1,0
1784062573.3,10.100.2.6,0,0
1784062573.3,10.100.18.9,1,0
1784062575.3,10.100.2.6,0,0
1784062575.3,10.100.18.9,1,0
1784062577.3,10.100.2.6,0,0
1784062577.3,10.100.18.9,1,0
1784062579.3,10.100.2.6,0,0
1784062579.3,10.100.18.9,1,0
1784062581.3,10.100.2.6,0,0
1784062581.3,10.100.18.9,1,0
1784062583.3,10.100.2.6,1,0
1784062583.3,10.100.18.9,1,0
1784062585.3,10.100.2.6,1,0
1784062585.3,10.100.18.9,1,0
1784062587.3,10.100.2.6,1,0
1784062587.3,10.100.18.9,1,0
1784062589.4,10.100.2.6,2,0
1784062589.4,10.100.18.9,1,0
1784062591.4,10.100.2.6,2,0
1784062591.4,10.100.18.9,1,0
1784062593.4,10.100.2.6,1,0
1784062593.4,10.100.18.9,1,0
1784062595.4,10.100.2.6,1,0
1784062595.4,10.100.18.9,1,0
1784062597.4,10.100.2.6,0,0
1784062597.4,10.100.18.9,0,0
1784062599.4,10.100.2.6,0,0
1784062599.4,10.100.18.9,0,0
1784062601.4,10.100.2.6,0,0
1784062601.4,10.100.18.9,0,0
