timestamp,pod_ip,running,waiting
1784066810.8,10.100.2.7,0,0
1784066810.8,10.100.2.6,0,0
1784066810.8,10.100.18.9,0,0
1784066812.8,10.100.2.7,0,0
1784066812.8,10.100.2.6,0,0
1784066812.8,10.100.18.9,0,0
1784066814.8,10.100.2.7,0,0
1784066814.8,10.100.2.6,0,0
1784066814.8,10.100.18.9,0,0
1784066816.8,10.100.2.7,0,0
1784066816.8,10.100.2.6,0,0
1784066816.8,10.100.18.9,0,0
1784066818.8,10.100.2.7,0,0
1784066818.8,10.100.2.6,0,0
1784066818.8,10.100.18.9,0,0
1784066820.8,10.100.2.7,0,0
1784066820.8,10.100.2.6,0,0
1784066820.8,10.100.18.9,0,0
1784066822.9,10.100.2.7,0,0
1784066822.9,10.100.2.6,0,0
1784066822.9,10.100.18.9,0,0
1784066824.9,10.100.2.7,0,0
1784066824.9,10.100.2.6,0,0
1784066824.9,10.100.18.9,0,0
1784066826.9,10.100.2.7,0,0
1784066826.9,10.100.2.6,0,0
1784066826.9,10.100.18.9,0,0
1784066828.9,10.100.2.7,0,0
1784066828.9,10.100.2.6,0,0
1784066828.9,10.100.18.9,0,0
1784066830.9,10.100.2.7,0,0
1784066830.9,10.100.2.6,0,0
1784066830.9,10.100.18.9,0,0
1784066832.9,10.100.2.7,0,0
1784066832.9,10.100.2.6,0,0
1784066832.9,10.100.18.9,0,0
1784066834.9,10.100.2.7,0,0
1784066834.9,10.100.2.6,0,0
1784066834.9,10.100.18.9,0,0
1784066836.9,10.100.2.7,0,0
1784066836.9,10.100.2.6,0,0
1784066836.9,10.100.18.9,0,0
1784066839.0,10.100.2.7,1,0
1784066839.0,10.100.2.6,0,0
1784066839.0,10.100.18.9,0,0
1784066841.0,10.100.2.7,1,0
1784066841.0,10.100.2.6,0,0
1784066841.0,10.100.18.9,0,0
1784066843.0,10.100.2.7,1,0
1784066843.0,10.100.2.6,0,0
1784066843.0,10.100.18.9,0,0
1784066845.0,10.100.2.7,1,0
1784066845.0,10.100.2.6,0,0
1784066845.0,10.100.18.9,0,0
1784066847.0,10.100.2.7,1,0
1784066847.0,10.100.2.6,0,0
1784066847.0,10.100.18.9,0,0
1784066849.0,10.100.2.7,1,0
1784066849.0,10.100.2.6,0,0
1784066849.0,10.100.18.9,0,0
1784066851.0,10.100.2.7,1,0
1784066851.0,10.100.2.6,0,0
1784066851.0,10.100.18.9,0,0
1784066853.1,10.100.2.7,3,0
1784066853.1,10.100.2.6,2,0
1784066853.1,10.100.18.9,0,0
1784066855.1,10.100.2.7,3,0
1784066855.1,10.100.2.6,2,0
1784066855.1,10.100.18.9,0,0
1784066857.1,10.100.2.7,3,0
1784066857.1,10.100.2.6,2,0
1784066857.1,10.100.18.9,0,0
1784066859.1,10.100.2.7,2,0
1784066859.1,10.100.2.6,2,0
1784066859.1,10.100.18.9,0,0
1784066861.1,10.100.2.7,1,0
1784066861.1,10.100.2.6,1,0
1784066861.1,10.100.18.9,0,0
1784066863.1,10.100.2.7,0,0
1784066863.1,10.100.2.6,1,0
1784066863.1,10.100.18.9,0,0
1784066865.1,10.100.2.7,0,0
1784066865.1,10.100.2.6,0,0
1784066865.1,10.100.18.9,0,0
1784066867.2,10.100.2.7,0,0
1784066867.2,10.100.2.6,0,0
1784066867.2,10.100.18.9,0,0
1784066869.2,10.100.2.7,0,0
1784066869.2,10.100.2.6,0,0
1784066869.2,10.100.18.9,0,0
1784066871.2,10.100.2.7,0,0
1784066871.2,10.100.2.6,0,0
1784066871.2,10.100.18.9,0,0
1784066873.2,10.100.2.7,1,0
1784066873.2,10.100.2.6,0,0
1784066873.2,10.100.18.9,0,0
1784066875.2,10.100.2.7,1,0
1784066875.2,10.100.2.6,0,0
1784066875.2,10.100.18.9,0,0
1784066877.2,10.100.2.7,0,0
1784066877.2,10.100.2.6,0,0
1784066877.2,10.100.18.9,0,0
1784066879.2,10.100.2.7,0,0
1784066879.2,10.100.2.6,0,0
1784066879.2,10.100.18.9,0,0
1784066881.3,10.100.2.7,0,0
1784066881.3,10.100.2.6,1,0
1784066881.3,10.100.18.9,0,0
1784066883.3,10.100.2.7,0,0
1784066883.3,10.100.2.6,0,0
1784066883.3,10.100.18.9,0,0
1784066885.3,10.100.2.7,0,0
1784066885.3,10.100.2.6,0,0
